2015/09/07,Johnston-Trantow,Carter-Cassin,9377.14
2016/10/09,Huels-Simonis,Thiel Group,64767.69
2014/11/12,Gorczany Inc,Quitzon-Runolfsson,76705.07
2015/07/16,"Ondricka, Kuhlman and Quigley","Reichel, Kuhn and D'Amore",88964.58
2017/03/04,Prosacco Group,Effertz Group,86724.71
2016/07/20,"Haley, Cremin and Kautzer",Legros Group,97635.89
2016/02/01,Skiles Inc,Green LLC,72453.62
2017/09/23,Ledner Inc,Quitzon-Weissnat,52234.59
2014/12/27,"Senger, Keebler and MacGyver",Hilpert and Sons,77217.05
2015/09/29,Hayes-Mueller,Lemke-Schinner,37307.74
2016/04/26,Rolfson-Watsica,"Kulas, Emard and Pfeffer",59759.31
2015/07/11,Pagac LLC,Flatley-Hackett,82673.4
2016/12/23,Armstrong-Streich,Klein-Tillman,26051.32
2016/03/28,Ratke Group,Labadie LLC,10670.08
2017/06/22,Mayer Inc,Barton and Sons,7109.8
2017/09/19,"Kautzer, Breitenberg and Hane",McKenzie and Sons,93871.95
2016/07/27,Herman-Nienow,Carroll-Jacobs,78991.98
2016/10/04,"Hills, Powlowski and Bednar",Pfannerstill-Considine,8887.05
2016/04/19,Klocko Group,Mraz-Rice,77172.26
2017/04/18,"Mann, Eichmann and West","Koch, Stehr and Denesik",41065.38
2015/12/07,Crona-Legros,Corkery LLC,32430.08
2017/06/07,Shanahan-Abernathy,Cole Inc,91536.92
2015/06/02,Schimmel-Johnston,"Ryan, Reynolds and Herzog",28383.65
2014/10/05,Crona and Sons,Doyle Inc,98281.47
2016/01/11,"Leuschke, Kilback and Paucek",Ledner and Sons,14933.25
2015/08/13,Goldner-Block,Oberbrunner-Mills,70632.56
2016/02/03,Wilderman-Graham,Lemke and Sons,6011.91
2015/12/18,Hackett and Sons,"Frami, Roberts and Glover",46711.29
2015/01/06,"Bosco, Turcotte and Harber",Rolfson Inc,58657.91
2017/01/21,Baumbach-Hauck,Moen Inc,24112.95
2017/06/07,Hansen and Sons,"Romaguera, Erdman and Hettinger",90440.97
2015/03/16,Corkery Group,Yundt-Schmidt,42812.22
2015/06/08,"Huels, Harvey and Schamberger","Ferry, Harris and Spencer",59319.98
2017/07/01,Walsh Group,"Gutkowski, Lubowitz and Krajcik",24974.14
2017/06/23,Glover-Tremblay,"Stiedemann, Leffler and Quigley",49477.54
2017/07/29,Ziemann-Jaskolski,"Gutkowski, Will and Wiza",57818.72
2016/02/05,Dibbert Inc,"Weimann, Cruickshank and Satterfield",34788.34
2017/07/15,"Davis, Brakus and Stamm",Harvey LLC,90945.25
2017/01/28,Anderson LLC,Blick Inc,13783.62
2016/09/23,Thiel Group,Collins-Beatty,89696.62
2017/08/26,"Williamson, Schuppe and O'Conner",Wilkinson-Fahey,4544.43
2017/02/01,Toy-Ondricka,Mertz-Abernathy,69759.71
2017/06/04,Mertz LLC,Terry Group,69269.41
2015/08/26,Windler-Heaney,Ryan Inc,11180.98
2015/05/10,Corwin Group,Crooks-Walker,19582.49
2017/05/05,"Jenkins, Schowalter and Romaguera",Hagenes-Nader,91571.14
2014/11/13,Yost LLC,Rodriguez LLC,42683.78
2017/02/04,Ortiz-Collier,"Olson, Torphy and Schroeder",13438.4
2014/09/04,Macejkovic Inc,"Crist, Casper and Lueilwitz",52495.04
2016/06/22,Ullrich-Wolff,Carroll-Morissette,24984.81
2017/06/25,Bayer Group,Bradtke and Sons,36066.65
2015/12/20,"Mohr, Cruickshank and Beier",Barrows Group,2705.7
2015/12/14,Greenfelder-Hoeger,Cassin-Schuppe,14532.59
2016/09/23,Cartwright-Larkin,Gorczany Inc,19724.29
2016/11/24,O'Kon-King,Reynolds-Volkman,74158.7
2014/09/29,West and Sons,"Mohr, Lueilwitz and Johns",11761.38
2015/07/09,"Mraz, Medhurst and Renner",Sawayn-Huel,40651.27
2016/08/01,Casper Inc,Crooks Group,75246.97
2014/09/26,Gerhold LLC,Rau Group,42657.89
2017/04/15,Dicki Inc,O'Kon-Wiza,15122.1
2016/06/02,"Wiegand, Leuschke and Stracke",Eichmann Group,53595.09
2015/08/26,"Muller, Rogahn and Wuckert",Harvey-Windler,13439.49
2016/03/26,Kunze-Kozey,Yost LLC,64892.98
2017/07/17,Gleichner-Konopelski,"Ziemann, Gutmann and Ferry",29783.67
2015/11/13,"Emmerich, Weber and Gibson","Rath, Leffler and Bode",83950.76
2015/10/11,Cummerata-Lebsack,Hintz-Balistreri,27325.06
2015/10/14,Mosciski Inc,Stoltenberg-Swaniawski,88829.75
2016/11/22,Rempel and Sons,Lindgren-Braun,43289.41
2017/07/22,"Larson, Christiansen and Lesch",Stroman and Sons,43277.0
2015/07/15,Schaden Inc,"Stehr, Purdy and Rath",73739.9
2015/09/23,Hartmann LLC,White-Nikolaus,72919.51
2016/03/01,Deckow-Kessler,Cronin LLC,8408.59
2017/09/05,Bogisich-Wilderman,Kautzer Group,40541.26
2014/12/08,Schuster-Denesik,Mueller-Kuhlman,58969.92
2016/04/25,Champlin and Sons,"Rodriguez, Weissnat and Legros",24098.73
2016/08/30,Parisian Group,Kris Inc,30125.16
2017/04/24,"Ortiz, Simonis and Hudson",Toy LLC,61015.97
2017/03/12,Bayer and Sons,"Rowe, Morissette and Goodwin",94158.0
2015/09/23,"Murray, Zboncak and Sipes",Langosh LLC,52090.33
2015/10/30,McClure Inc,Koelpin-Davis,13314.32
2016/12/01,Mitchell LLC,Hintz-Hyatt,5631.54
2016/05/16,"Smith, Murphy and Auer",Crooks-Williamson,73713.15
2017/04/03,"Hamill, Douglas and Tillman",Beatty Inc,56463.65
2016/10/12,"Cartwright, Larkin and Hegmann","Ledner, Hermiston and Daniel",48356.69
2015/01/01,"Funk, Boehm and Gerlach",Lemke-Ruecker,68359.52
2015/04/15,Hane-Padberg,"Donnelly, Jakubowski and Kertzmann",47221.4
2017/06/06,"Moen, Schiller and Brakus","Parisian, Fisher and Deckow",76362.37
2015/06/10,Reichel Inc,O'Conner-Mayer,16929.04
2016/05/13,"Zboncak, Abernathy and Olson",Bailey-Herman,37488.46
2017/03/10,Parisian-Witting,Robel-Connelly,32333.89
2015/12/13,Schmeler Group,Sporer LLC,41386.93
2017/07/30,Stroman-Von,Blick-Krajcik,37964.66
2015/04/18,Reilly and Sons,Johnson-Smitham,46046.23
2015/05/21,"Schmeler, Fahey and Lubowitz",O'Reilly-Mueller,98475.26
2017/06/04,"Thiel, Rice and Gibson","Stehr, Klein and Gibson",93386.33
2015/10/11,Bailey-Mraz,Ebert-Stracke,41732.45
2015/03/27,"Will, Parker and Boehm","Gerlach, Vandervort and Nader",2459.79
2015/10/25,Lesch Inc,Yundt Inc,24080.0
2015/08/01,"Hoppe, Davis and Schultz","Franecki, Lakin and Zboncak",12725.11
2015/05/24,"Blanda, Klein and Jacobi",Rutherford and Sons,7606.66
2014/11/30,"Hessel, Baumbach and Reilly","Hermann, Johnston and Marks",59929.16
2014/09/26,Von Group,Blick-Parker,29556.64
2016/05/28,Brekke-Rippin,"Schneider, Goldner and Kris",90702.73
2015/05/06,"Bashirian, Gorczany and Auer",Lubowitz-Bartell,79531.58
2015/05/04,"Robel, Conn and Klein",Feest and Sons,77507.47
2016/06/20,"Kris, Bednar and Muller",Lowe-Lemke,33861.68
2016/06/08,"Feeney, Kling and Maggio",Shanahan LLC,72321.59
2015/03/22,"Kutch, Hansen and Lebsack",Mertz-Armstrong,87372.67
2015/11/26,Walter Group,Legros and Sons,67960.16
2014/10/02,Kertzmann-Terry,Satterfield Group,4009.96
2016/07/23,Willms-Hilll,"Ferry, White and Ritchie",81850.67
2014/11/25,"Pagac, Funk and Glover",Williamson Group,53501.78
2016/03/04,Frami Inc,Gutkowski Inc,75926.27
2016/06/28,"Bailey, Mertz and Boyer",Shanahan LLC,65388.03
2015/05/30,"Harber, Robel and Marvin","Raynor, Kutch and Effertz",14394.62
2017/09/08,"McDermott, Ritchie and Hodkiewicz",Rath-Mayer,18224.79
2015/10/10,Oberbrunner-Flatley,"Larkin, Kulas and Connelly",95245.37
2015/08/04,Roberts-Beer,"Grant, Graham and Bergnaum",3105.83
2015/08/13,Goyette Group,"Pagac, Robel and Schinner",67119.0
2015/09/13,"Kuphal, Tremblay and Schowalter","Huel, Satterfield and Harvey",8184.44
2017/06/06,Ratke-Rolfson,Nolan-McClure,80365.27
2016/02/21,Schmidt-Christiansen,Tremblay-Fisher,20387.23
2016/04/24,"Ward, Zemlak and Langworth",Armstrong Inc,39132.03
2015/11/24,Cartwright Group,Renner-Koepp,28103.8
2017/04/06,"Cormier, Dickens and Breitenberg","Wilkinson, Kautzer and Marks",82624.0
2016/05/27,Jacobi-Hickle,Morar and Sons,28726.1
2016/03/11,"Huel, Labadie and Ruecker",Fadel-Friesen,54213.15
2016/12/07,Halvorson-Moen,"Frami, Hamill and Douglas",98438.66
2017/03/16,"Beer, Rice and Conroy",Runolfsson-Hoppe,22639.51
2014/11/16,Bartoletti Inc,Bauch-Feest,60851.94
2015/04/02,"Weimann, Lueilwitz and Schoen",Lakin-Bernhard,38681.63
2016/05/29,O'Conner-Wuckert,"Wehner, Sporer and Ortiz",48446.22
2015/08/24,Connelly LLC,"Pouros, Howell and Kautzer",48063.67
2016/02/28,"Bogisich, Satterfield and Wiza","Leffler, Schuster and Bosco",86922.29
2015/06/29,Shields-Nolan,"Gottlieb, Kerluke and Boehm",52724.76
2015/01/14,Mueller Group,"Russel, Schmidt and Harber",10020.04
2017/03/17,Bahringer-Volkman,Hilpert-Predovic,13809.41
2016/12/17,Keeling-Nitzsche,Nitzsche-Johnson,81189.69
2016/09/01,Sauer-Boyle,Rogahn Group,83438.95
2015/10/21,Sipes Inc,Schmitt-Kessler,2100.86
2016/09/19,"Krajcik, Stark and Mertz",Hartmann LLC,86078.67
2016/09/01,Carroll-Bartoletti,"Romaguera, O'Reilly and Ziemann",81130.8
2016/04/26,"Brekke, Hahn and Krajcik",Howell and Sons,33917.33
2017/05/20,Kuhn Inc,Boehm Inc,76392.87
2017/04/15,"Roob, Connelly and McDermott",Gutkowski-Ratke,79096.27
2017/02/26,Stroman LLC,Paucek and Sons,57987.37
2017/07/09,Tromp-Kuphal,"Kutch, Sauer and Hilll",48702.54
2017/01/11,Robel LLC,Jones-Adams,39761.47
2015/12/23,"McLaughlin, Abernathy and Howell",Hagenes-Legros,53159.77
2015/11/02,"Weber, Lindgren and Bahringer",Powlowski-Rolfson,84092.01
2016/04/14,Bednar Group,VonRueden and Sons,28642.58
2016/03/25,Wisoky-Tremblay,Weber-Veum,77299.64
2014/11/18,Rohan-Yundt,Jones Group,6898.8
2015/11/25,Paucek Group,Jerde Group,69269.95
2015/03/17,Dickens-Hane,Hand-Bruen,35197.79
2017/01/01,Oberbrunner-Rogahn,Trantow-Flatley,82764.28
2015/09/11,"Nicolas, Casper and Corwin",Daugherty-Emmerich,23012.54
2016/08/08,Schmidt and Sons,Dickens-Bartoletti,86551.15
2015/01/25,"Marquardt, Mueller and Turner",Nitzsche Inc,41820.29
2017/02/23,Lebsack LLC,"Zboncak, Rodriguez and Leuschke",83171.92
2014/12/21,Hudson-Windler,Moen LLC,41910.82
2015/08/28,Thiel Group,Kertzmann-Dickens,26831.46
2015/04/14,Yundt-Schmidt,Ortiz Inc,87114.13
2016/05/22,Feeney-Keebler,Mertz-Zboncak,75983.38
2015/07/31,Koch LLC,"Reichert, Kub and Hirthe",66271.0
2015/10/29,Daniel and Sons,Green-Kunze,89712.47
2017/09/07,"Monahan, Bogisich and Rutherford","Waters, Fay and Schultz",42623.03
2016/06/30,Wiza Inc,Schamberger-Ondricka,29431.47
2014/12/25,"McGlynn, Farrell and Kilback","Fahey, Schoen and Zboncak",41121.46
2016/03/17,Robel-Roob,"Wilkinson, Abbott and McLaughlin",8971.15
2017/01/18,Murphy LLC,"Ward, Wuckert and Renner",40329.86
2015/03/08,Reynolds-Padberg,Kozey Inc,98135.82
2015/09/19,Volkman Inc,"Morissette, Herzog and Wintheiser",99364.62
2017/04/02,Hegmann-Smith,"Huels, Kerluke and Berge",20251.9
2017/01/30,Collins-Bode,Goodwin-Konopelski,29482.0
2014/11/06,Marquardt Inc,"Effertz, Parker and Ryan",31223.6
2014/11/01,"Grady, Runolfsson and Green",Wiegand-Larkin,25015.87
2014/11/07,Nikolaus LLC,Thompson and Sons,70158.15
2015/01/23,Lockman-Mraz,"Feil, Bosco and Sauer",50565.92
2016/08/15,Mraz and Sons,Stehr Inc,78257.87
2017/06/17,"Haley, Gottlieb and Cruickshank",Sawayn and Sons,92231.34
2016/07/19,White Inc,Ernser Inc,90804.74
2017/05/10,Morar-Reilly,"Sipes, Abbott and Stokes",15951.36
2016/10/07,"Watsica, Lemke and Lang",Johnson-Johnson,25868.18
2015/03/05,Bashirian and Sons,Terry LLC,30867.65
2016/07/24,Rempel-Wunsch,Conroy-Nader,48759.74
2017/07/25,"Jakubowski, Macejkovic and McGlynn","Davis, Pouros and O'Reilly",7698.49
2014/12/22,"Lang, Davis and Langosh","Altenwerth, Kilback and Upton",41123.81
2017/03/10,"Rath, Greenholt and Bayer",Larson-Grady,89081.89
2016/06/06,Friesen-Kilback,"Lang, Cummings and Eichmann",99879.96
2016/03/31,O'Reilly-Veum,White-Doyle,64546.41
2017/07/04,Brekke-Grant,Pollich Inc,43718.46
2015/09/05,Friesen-Kunde,Altenwerth-Bins,56885.5
2014/10/01,Jast-Anderson,Champlin LLC,48509.06
2015/03/04,Mraz-Carroll,Witting LLC,77787.13
2016/03/27,Bailey-Eichmann,Lebsack Inc,40388.19
2016/04/29,Hahn-Donnelly,Stokes and Sons,44666.36
2014/12/16,Schultz-Flatley,Orn-Dickinson,35705.1
2017/08/19,"Harvey, Jacobson and Nienow","Gulgowski, Dicki and Yost",89853.62
2014/10/10,Prosacco Inc,Stiedemann Group,23966.47
2017/09/24,Considine and Sons,Farrell-Luettgen,50940.99
2017/09/12,Bruen Inc,Cassin-Barrows,93975.87
2015/07/22,"Stracke, Cartwright and Jast",Collins LLC,50837.87
2015/03/29,Rippin-Flatley,"Ryan, Hoppe and Armstrong",58048.11
2017/06/30,Hegmann LLC,Hickle-Hane,15863.13
2016/12/18,Schulist-Doyle,Skiles-Kohler,62268.17
2017/06/24,"Kub, Skiles and Rohan","Tromp, O'Hara and O'Kon",9030.09
2014/09/02,Von Group,Wuckert-Gerhold,54406.89
2017/05/25,Volkman-Rau,"Price, Schoen and Bergnaum",13979.34
2015/08/26,"McClure, Anderson and Spinka",Kris Inc,5369.77
2014/09/23,"Jerde, Schimmel and McDermott",Reichert Inc,16237.54
2017/02/05,Streich Group,Weissnat Group,54959.2
2017/06/02,"Dicki, Bernier and Kuhn",Tillman Inc,82833.36
2017/05/07,Koch-Dicki,Donnelly LLC,67843.0
2016/03/21,"Gulgowski, Abbott and Pfannerstill",Rippin Inc,1268.87
2014/11/05,"Luettgen, McLaughlin and Beahan",Wuckert and Sons,26988.96
2015/10/15,"Hahn, Berge and Boyle",Wyman LLC,91343.37
2016/11/11,"Doyle, Langosh and Lehner","Towne, Bosco and Boehm",12495.91
2016/09/06,Cartwright-Herzog,Mueller LLC,17720.77
2017/05/06,Kautzer Inc,Lindgren Inc,55502.12
2017/02/12,Lang and Sons,Homenick-Cremin,35140.99
2015/06/26,"Lynch, Rogahn and O'Conner","Hirthe, Ondricka and Leuschke",33740.61
2015/04/14,Swaniawski Group,Auer-Bode,88581.82
2015/06/04,Rosenbaum-Funk,Hauck-Kling,63226.97
2016/12/29,Boyle-Purdy,Braun LLC,6124.09
2015/06/23,Hackett-Miller,Pfannerstill Group,49827.1
2017/06/01,"Stroman, Strosin and Conroy",Gleason LLC,28639.05
2016/02/10,"Streich, Hintz and Gorczany",Kiehn-Gulgowski,86591.99
2015/12/21,"Krajcik, Von and Senger",Hermann LLC,54970.18
2016/09/27,Hilll-Doyle,Grady-Collier,83283.41
2014/09/17,Hudson-Mraz,"Zieme, Collins and West",18805.98
2015/11/13,Thiel-Ward,Kulas LLC,24470.6
2017/07/09,Rosenbaum-DuBuque,Crona LLC,78756.5
2016/07/06,Wyman-Deckow,"Braun, Hackett and Rau",86116.44
2017/05/10,"Schaden, Jenkins and Toy",Dickinson-Walsh,11764.07
2016/08/08,"Dietrich, Schamberger and Cummings",Howell and Sons,27391.74
2016/10/10,Armstrong-Jakubowski,Hand-Rosenbaum,36862.72
2016/06/09,Thiel-Heaney,Klocko-Prohaska,31592.66
2017/02/09,Kulas and Sons,Wilderman-Hintz,41865.19
2015/12/06,"Erdman, Welch and Ullrich",Rutherford Group,51713.82
2016/05/07,Moen and Sons,"Gorczany, Fisher and Wolf",67327.07
2015/11/09,Abbott Group,"Grant, Tillman and Champlin",79178.59
2015/08/18,Tromp Group,Wilkinson-Breitenberg,71189.05
2014/10/28,Crooks-Cronin,Johns Group,43056.57
2016/03/24,Barrows-Crooks,Fritsch-Block,94128.92
2015/12/15,Orn-Hills,Corkery-Bernhard,7804.41
2015/03/11,"Wyman, Franecki and Fay","Pouros, Turner and Predovic",98187.95
2016/10/23,Boehm Inc,Hills Inc,30900.05
2017/07/22,"Bernhard, O'Reilly and Koepp",Ruecker-Nicolas,11938.83
2016/11/29,Haag Inc,Raynor Inc,3538.44
2016/08/15,Daniel and Sons,Swift-Terry,83449.37
2015/02/20,"Cartwright, Nicolas and Buckridge",Murphy Group,35676.55
2016/03/06,Kessler-Heller,Sawayn-Kassulke,70266.86
2015/05/21,"Baumbach, Schmidt and Rosenbaum",Welch LLC,9579.48
2015/05/04,Steuber LLC,Ruecker LLC,17660.03
2014/11/27,"Herzog, Waters and Kirlin",Howell Inc,11861.18
2016/02/12,"Gottlieb, Moore and Mosciski","Sauer, Rath and McGlynn",35894.82
2016/03/01,West-Abernathy,Doyle and Sons,53151.69
2017/08/06,Stamm LLC,"Swaniawski, Marquardt and Schneider",22305.22
2016/08/14,"Gibson, O'Conner and Johnson","Deckow, Franecki and Padberg",70774.24
2017/04/20,"Sauer, Hirthe and Muller",Mante-Huels,3441.17
2017/03/20,Yost-Leannon,Reichert-Upton,6976.8
2017/05/16,"Stoltenberg, Hilll and Yundt","Turcotte, Treutel and Brekke",49648.14
2017/01/18,Gusikowski LLC,"Rempel, Wisozk and McKenzie",34788.03
2014/12/17,Huels-Kunde,"Haley, Steuber and Daugherty",13491.2
2014/12/27,"Conroy, Rolfson and Schowalter",Grady Inc,8064.51
2017/05/18,"Marvin, Pfannerstill and Collier",Rogahn-Koss,12001.73
2016/02/03,Wiza-Toy,Schinner Group,49048.59
2017/05/18,Hegmann and Sons,Hettinger Group,69804.53
2014/12/27,Frami-Jacobi,Kunde Group,25303.8
2016/02/05,Gottlieb Group,Gibson Inc,49348.98
2017/01/02,"Balistreri, Hamill and Gislason","Greenfelder, Anderson and Prohaska",63713.87
2017/02/13,"Muller, Bernier and Marvin",Gibson Inc,27310.76
2016/01/13,Cormier-Reichel,Zemlak Group,28623.47
2016/09/07,"Hudson, Effertz and Witting",Greenholt Inc,84552.21
2015/03/30,Zulauf Inc,Haag-Simonis,89202.74
2015/11/28,Kihn-Kling,Lebsack and Sons,19740.0
2015/01/03,"Grant, Crist and Grant",Rempel Inc,96029.92
2015/03/19,"Schmidt, Rempel and Oberbrunner","Funk, Watsica and O'Hara",3820.94
2016/01/22,Stracke and Sons,Langworth-Oberbrunner,15291.9
2015/03/11,Homenick-Lakin,"Breitenberg, Herman and Keebler",93395.14
2016/12/07,Jacobson-Mosciski,White Group,39297.24
2015/10/31,Nolan-Labadie,Murazik-Braun,34847.99
2016/04/22,"Simonis, Nienow and Mueller",Kulas-Willms,41337.05
2016/09/22,"Dach, Kutch and Connelly",Kulas-Larson,63687.44
2014/12/24,Schneider and Sons,"Gerlach, Keeling and Howell",58942.74
2015/06/22,Veum-Von,Erdman Inc,42813.82
2015/02/27,Koepp Group,Gutmann Group,86802.55
2017/09/19,"Baumbach, Will and Smitham","Brown, Daugherty and Mante",15608.22
2016/01/03,"Macejkovic, Rau and Greenholt","Bogan, Halvorson and Keeling",2831.2
2016/07/20,"Schiller, Stiedemann and Tremblay","Douglas, Wehner and Hagenes",89239.89
2017/04/29,Stoltenberg-Goodwin,"Streich, Welch and Tromp",61745.87
2015/07/15,Baumbach and Sons,"King, Abbott and Lehner",15334.1
2014/09/25,Schmitt LLC,Waelchi-Block,47164.37
2016/11/05,"Effertz, Rodriguez and Kertzmann",West Group,33590.05
2014/12/16,Goodwin-Becker,"Lueilwitz, Toy and Terry",91900.84
2014/10/21,Schumm-Glover,Davis Group,79672.27
2015/03/11,"Smitham, Greenfelder and Kozey","Kessler, Breitenberg and O'Hara",77705.13
2016/08/09,Crist Group,Haley-Buckridge,79415.66
2016/04/06,"Will, Ebert and Feeney","Haag, Rutherford and Lang",98776.24
2014/11/02,Stanton-Ernser,"Kerluke, Klocko and Olson",38000.25
2016/04/09,"Hintz, McCullough and Legros","Reichel, Howe and Prohaska",6174.72
2016/09/28,Ebert-Purdy,"Quitzon, Mante and Watsica",37364.85
2016/06/08,Bergnaum LLC,"Bernhard, Schiller and Jacobson",1222.21
2015/04/22,Rodriguez and Sons,"Schmitt, VonRueden and Boehm",35613.92
2015/04/19,Abernathy and Sons,"Rutherford, Upton and Bruen",45837.13
2015/08/03,Raynor-Prosacco,"Abernathy, Champlin and Batz",59285.64
2015/04/26,Davis Inc,"Armstrong, Bins and Sporer",43099.62
2015/04/02,Wyman-Brown,"Runolfsdottir, Turcotte and Collier",12508.81
2017/02/06,Monahan-Lind,"Brekke, Rolfson and Green",83224.0
2015/04/30,Kohler-Feil,Reinger and Sons,72090.57
2017/02/02,Deckow and Sons,Williamson LLC,4152.89
2016/05/27,"VonRueden, Langosh and Watsica",Effertz-Rosenbaum,46027.2
2016/04/18,Gleason-Fritsch,Conn-Nienow,73285.16
2017/07/13,Dibbert-Grady,Krajcik-Emard,22850.87
2017/08/04,"Feest, Harris and Hansen","Bosco, Nolan and Sawayn",65369.77
2015/02/11,"Collier, Littel and Maggio","Hoeger, Franecki and Casper",38033.27
2017/01/25,"Hilpert, Kub and Will",Hauck-Weimann,75255.24
2017/03/28,"Reinger, Nicolas and Torphy",Crooks-Koss,24909.53
2015/06/18,Heaney Inc,"Raynor, Bailey and Farrell",8449.58
2015/10/30,"Feeney, McLaughlin and Rempel",Fadel-Medhurst,24166.38
2014/12/28,Mann-Fahey,Schuppe-Ondricka,34117.01
2015/06/01,Turner Inc,Hermann-Ullrich,32346.01
2015/11/26,VonRueden and Sons,Reinger Group,59458.78
2014/10/17,"Terry, Williamson and Heaney",Fahey LLC,90235.79
2016/10/07,"Hauck, Kilback and Streich",Willms-Bradtke,97967.19
2016/07/05,"Crooks, Kling and Upton",Gorczany Inc,99636.82
2015/10/01,"Jast, Hauck and Bode","Murray, Dietrich and Beier",20535.55
2015/10/31,"Davis, Johnston and Crist",Yost Group,72505.19
2014/09/26,Davis-Hamill,"Kuphal, Gottlieb and Jaskolski",44267.4
2016/07/16,"Boyer, Cummings and Murphy","Padberg, Gutmann and Murray",38057.37
2015/10/20,Runolfsson and Sons,"Mertz, Leffler and Denesik",93959.06
2016/09/08,"McKenzie, O'Reilly and Halvorson","Keebler, Jast and Skiles",44770.55
2016/10/28,Crist-Ratke,"Fritsch, Champlin and Jakubowski",44609.0
2015/10/14,Fritsch Inc,Labadie-Thiel,42730.1
2015/08/26,Will-Will,Fisher Group,97709.51
2015/06/30,Kilback and Sons,Luettgen Inc,43025.61
2017/08/23,Ullrich LLC,Bradtke-Gorczany,68702.65
2014/12/11,"Bruen, Lind and Romaguera",Stoltenberg-Rodriguez,32542.77
2014/12/11,"Johns, Kautzer and Gleichner",Windler-Glover,58038.02
2015/07/22,Lowe-Schumm,Schumm-Leffler,5855.38
2017/08/31,"Lueilwitz, Keebler and Schaden","Rutherford, Stracke and Williamson",52779.42
2014/09/29,Swift-McClure,"Wehner, Hayes and Greenfelder",60131.91
2017/07/10,McLaughlin-Glover,"Grady, Will and Breitenberg",27330.53
2017/06/26,"MacGyver, Quitzon and Bogisich",Wiegand-Wuckert,56275.73
2015/08/28,Carter-Durgan,"Harvey, Cartwright and Howell",77230.11
2015/08/13,Nolan-O'Hara,Luettgen Inc,63941.57
2017/01/20,Jones-Hudson,"Hettinger, Altenwerth and Jones",29542.88
2014/12/25,Walker Group,Schinner-Lynch,57094.93
2017/09/18,"Batz, Glover and Bashirian",Jakubowski and Sons,43888.97
2016/12/20,O'Hara Group,Oberbrunner Group,45018.54
2015/06/19,Padberg Inc,Carter-Dickinson,85814.7
2016/07/18,"Grady, Smith and Harvey","Quigley, Prohaska and Jacobs",56903.67
2014/11/13,Kris LLC,"Dach, Goyette and Lesch",86552.83
2016/12/12,"Mraz, Altenwerth and Skiles",Weimann Inc,50354.77
2016/03/21,Wiza and Sons,"Wiegand, Fahey and Carter",94347.85
2017/03/22,Erdman LLC,"Eichmann, Haag and Kuhlman",18606.98
2015/01/18,"Satterfield, Tillman and Stanton","Krajcik, Windler and Bode",55900.6
2017/07/31,Parker-Kuhic,"Larkin, Schmidt and Schiller",58910.42
2015/03/23,"Ratke, Leffler and Kuhlman",Roob and Sons,30406.7
2015/08/01,"Becker, Hodkiewicz and Waters",Prosacco-Lowe,64953.03
2016/07/01,"Jerde, Durgan and Batz","Koepp, Mueller and Breitenberg",84576.23
2015/12/07,Waters-Wisoky,Douglas-Walsh,70593.87
2017/06/25,Mohr LLC,Witting Inc,17714.98
2015/05/24,"Hamill, Kris and Fisher","Flatley, Mraz and Rempel",74993.58
2016/09/21,"Osinski, Ward and Conroy","Little, Adams and Koss",80419.31
2014/10/17,Schowalter-Stokes,Thompson-Adams,68000.78
2016/03/02,Daugherty-Walker,Johnson-Raynor,16168.51
2017/03/02,Collier-Lowe,Stark-Jerde,85166.79
2015/06/30,Langosh LLC,Mann Group,4576.47
2016/04/12,"Dooley, Abernathy and Gleichner",Rempel Inc,31218.39
2016/05/16,Lowe and Sons,Little and Sons,85154.96
2014/10/07,"O'Kon, Rippin and Donnelly","Schuppe, Runte and Hagenes",95182.96
2015/10/27,Olson-Miller,"Bauch, Pagac and Pacocha",8890.38
2016/10/09,Rolfson Inc,Huels Group,8163.57
2016/03/04,"Smitham, Gleichner and Beier",Considine and Sons,55308.08
2015/09/12,"Harris, Reichert and Orn",Schmeler-Nitzsche,25755.3
2017/07/01,Stanton-Cassin,"Jaskolski, Watsica and Schuppe",39717.45
2014/11/12,Armstrong-Cormier,Kuvalis Group,68752.69
2015/09/04,Klein-Prohaska,Howell Inc,8258.55
2016/07/01,"Konopelski, Blick and Marks","Wunsch, Kassulke and Crona",41301.2
2014/10/05,"Shanahan, Labadie and Marks","Wehner, Emard and Cummerata",32474.67
2015/05/31,Cremin-McGlynn,Fisher Inc,57262.87
2017/03/22,"Grady, Baumbach and Dooley","Cremin, Eichmann and Denesik",13418.09
2015/12/06,"Schamberger, Wintheiser and Keeling",McCullough-Bernhard,82369.43
2016/03/24,"Bosco, Fisher and Cartwright",Howe-Johns,23723.64
2016/10/20,Howell-Walter,Jakubowski Group,22459.57
2016/12/04,"Grimes, Glover and Conn",Dickinson and Sons,39741.43
2017/04/19,"Larson, Daugherty and Kautzer",Thompson and Sons,86594.37
2017/04/06,Feest LLC,"Feeney, Block and Dicki",49915.17
2017/07/04,"Emard, Luettgen and Upton","Greenholt, Gaylord and Bartoletti",10661.91
2015/10/31,"Donnelly, Bergnaum and Prosacco",Becker Group,69089.65
2015/01/03,"Langosh, Welch and Lehner",Jakubowski and Sons,69879.43
2016/11/28,"Hamill, Orn and Roberts","Quigley, Leuschke and Oberbrunner",73127.77
2017/09/15,"Towne, Klein and Rutherford",Murazik LLC,28691.02
2017/08/09,"Sauer, Stehr and Crist",Mann-Torphy,21542.79
